row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
27857,277,269,264,260,2732,272,270,258
27858,274,270,264,262,3183,271,268,258
27859,276,271,265,264,3204,272,268,257
27860,277,270,265,267,3220,271,269,256
27861,276,269,265,269,3206,271,269,257
27862,276,269,264,281,3224,270,268,256
27863,276,272,266,302,3215,271,269,255
27864,277,270,266,323,3246,274,268,255
27865,278,271,264,329,3292,276,269,254
27866,278,270,264,328,3368,276,268,255
27867,278,271,263,328,3449,277,268,253
27868,277,271,265,310,3484,277,268,254
27869,276,270,264,291,3492,277,265,254
27870,276,272,265,279,3494,277,268,255
27871,278,271,264,270,3470,277,268,251
27872,277,271,264,273,3484,278,267,253
27873,278,271,266,275,3494,282,267,251
27874,280,273,265,274,3512,296,268,253
27875,279,272,266,275,3520,329,268,252
27876,280,273,266,276,3528,345,268,253
27877,279,272,267,276,3535,349,268,252
27878,281,274,266,276,3535,679,269,251
27879,282,273,268,273,3544,1736,269,253
27880,282,274,267,268,3534,1905,267,253
27881,283,275,268,266,3525,1940,267,251
27882,284,277,270,265,3508,2396,266,252
27883,284,276,268,266,3452,3044,268,253
27884,286,277,269,267,3380,3214,266,252
27885,284,277,269,265,3358,3136,265,252
27886,286,277,269,263,3388,3080,266,253
27887,285,278,269,263,3412,3104,266,252
27888,287,279,269,265,3300,3249,269,254
27889,286,279,270,266,2926,3408,267,252
27890,288,278,269,266,2464,3464,267,252
27891,289,280,271,265,1935,3460,268,252
27892,290,281,272,266,1146,3438,268,253
27893,290,281,272,265,414,3396,266,252
27894,292,281,273,265,325,3324,266,253
27895,293,282,273,266,299,3292,266,253
27896,293,284,273,267,292,3297,268,254
27897,296,284,272,267,284,3320,268,253
27898,297,287,273,269,282,3200,267,253
27899,298,286,276,266,283,2944,267,254
27900,299,287,273,267,282,2446,266,253
27901,298,289,276,268,282,1380,266,253
27902,295,287,275,268,281,334,268,253
27903,294,289,276,269,281,287,267,252
27904,295,287,277,268,281,277,266,252
