row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
26610,3932,4095,4095,4095,4095,4095,4095,4024
26611,3444,4095,4095,4095,4095,4095,4095,3674
26612,2530,4072,4092,4095,4076,4032,4084,1326
26613,719,3544,3801,4095,3894,3168,3912,272
26614,294,2356,2708,3896,1990,792,2492,256
26615,278,471,316,2340,327,406,430,256
26616,271,285,272,331,308,312,314,256
26617,270,271,267,267,319,305,308,257
26618,272,270,266,260,298,320,354,256
26619,270,270,264,259,295,306,307,254
26620,271,269,263,261,307,300,292,254
26621,271,269,263,266,320,292,308,257
26622,271,269,265,269,1661,306,296,254
26623,270,270,264,267,3312,491,292,254
26624,269,270,263,266,3566,3324,297,253
26625,269,270,263,266,3588,3480,288,253
26626,268,270,263,264,3576,3060,289,253
26627,271,270,264,264,3496,1240,283,252
26628,269,270,264,263,3233,287,281,252
26629,270,269,264,263,2634,282,282,253
26630,269,268,265,262,2421,282,280,252
26631,270,269,263,262,2338,279,279,253
26632,271,269,264,261,2364,279,273,253
26633,271,269,263,261,2336,280,278,252
26634,270,270,264,261,2296,280,277,253
26635,270,271,264,260,2252,278,277,252
26636,270,269,263,261,2276,277,276,252
26637,269,269,264,262,2262,278,276,252
26638,268,270,264,262,2277,275,275,251
26639,270,268,264,261,2322,273,275,251
26640,270,269,263,261,2428,275,273,252
26641,271,269,264,261,2500,276,272,250
26642,269,269,265,261,2528,275,272,251
26643,270,269,265,261,2501,275,272,250
26644,269,269,264,262,2494,275,271,250
26645,271,270,264,261,2501,275,272,250
26646,271,270,265,260,2504,273,271,251
26647,271,270,263,262,2556,273,270,249
26648,271,270,264,262,2590,272,268,250
26649,272,270,264,260,2656,272,269,250
26650,271,268,263,261,2708,272,268,249
26651,270,268,264,261,2748,271,268,249
26652,269,269,264,261,2796,271,266,250
26653,270,269,262,260,2874,270,266,249
26654,270,270,262,260,2972,270,267,250
26655,269,270,262,259,3010,270,268,249
26656,268,270,262,260,3055,270,266,250
26657,269,268,263,259,3058,271,268,249
26658,269,269,265,259,3088,271,267,249
26659,269,269,262,258,3112,269,265,250
26660,270,269,264,259,3124,269,265,250
26661,270,269,264,260,3118,269,266,249
26662,270,270,264,259,3108,269,267,250
26663,270,270,264,261,3094,270,266,250
26664,270,270,264,261,3084,271,267,250
26665,271,270,264,261,3112,275,266,250
26666,270,270,269,262,3266,300,267,249
26667,271,270,294,273,3392,1847,267,250
26668,270,269,475,674,3340,3020,266,251
26669,270,271,341,2840,2105,1349,267,250
26670,273,269,289,2140,336,296,267,250
26671,293,270,269,329,280,273,267,249
26672,681,274,266,268,277,273,266,252
26673,3252,312,284,260,292,290,268,270
26674,4049,1882,887,268,984,1414,284,1551
26675,4095,3754,3549,356,3806,3951,2293,3932
26676,4095,4095,4095,2964,4095,4095,3986,4076
