row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
18892,281,278,391,2145,278,270,264,250
18893,281,279,376,2756,277,270,266,251
18894,280,279,357,3040,278,270,266,252
18895,279,278,348,3096,280,270,266,252
18896,280,278,349,3108,280,269,266,252
18897,279,277,353,3121,281,269,265,252
18898,280,278,349,3192,284,272,266,252
18899,281,277,350,3277,285,272,268,253
18900,281,278,353,3364,285,272,268,250
18901,280,277,353,3422,286,273,266,252
18902,278,277,370,3438,286,271,266,252
18903,279,278,394,3438,291,272,266,252
18904,279,277,431,3436,299,270,265,251
18905,278,276,364,3434,320,270,265,251
18906,279,275,318,3414,328,270,266,252
18907,278,276,296,3385,326,272,265,252
18908,280,276,290,3380,319,271,265,252
18909,279,276,291,3388,317,271,266,252
18910,281,276,290,3404,315,271,268,252
18911,280,275,292,3400,329,271,266,251
18912,280,276,292,3392,451,272,266,251
18913,279,277,294,3392,1203,270,267,252
18914,278,278,295,3400,1497,272,264,251
18915,279,277,289,3324,1433,271,265,250
18916,280,276,283,3150,1294,270,265,251
18917,280,277,276,2980,1124,270,264,251
18918,280,278,276,2910,986,272,265,252
18919,280,276,277,2908,889,272,264,252
18920,280,276,277,2952,776,273,265,253
18921,281,277,278,3012,660,272,265,252
18922,280,277,280,3080,539,272,266,253
18923,280,277,280,3132,456,272,266,254
18924,279,277,281,3164,413,272,266,253
18925,280,277,282,3192,436,273,265,252
18926,280,277,285,3220,718,273,264,253
18927,280,277,282,3220,1260,273,265,253
18928,281,278,281,3130,1880,272,266,251
18929,280,278,277,2844,2088,273,265,251
18930,280,277,275,2506,1982,273,265,251
18931,280,277,273,2292,1896,271,265,253
18932,281,278,273,2234,1766,272,265,253
18933,282,277,271,2290,1674,273,264,253
18934,281,277,273,2287,1529,272,266,252
18935,284,278,273,1800,1153,273,266,253
18936,285,278,273,832,366,272,264,253
18937,288,279,272,307,292,273,264,251
18938,294,279,273,282,280,273,265,252
