row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
29348,309,299,631,2152,276,270,266,251
29349,309,298,667,2814,277,270,266,251
29350,306,298,598,3166,278,269,266,252
29351,300,292,459,3232,279,270,266,251
29352,295,288,374,3332,282,269,267,251
29353,293,286,358,3439,283,269,267,250
29354,293,286,349,3508,285,268,266,250
29355,294,287,348,3550,287,270,265,250
29356,294,288,343,3556,286,269,267,250
29357,289,285,336,3548,286,270,267,251
29358,287,282,328,3540,286,270,269,251
29359,284,280,323,3528,285,271,269,252
29360,283,279,319,3516,284,272,270,251
29361,281,276,312,3508,285,273,270,252
29362,279,276,309,3502,285,271,270,252
29363,279,276,310,3508,286,272,268,251
29364,278,276,309,3512,285,273,267,252
29365,280,277,306,3498,285,273,269,253
29366,279,276,296,3456,286,272,269,250
29367,277,275,284,3388,287,272,269,251
29368,278,276,276,3310,286,272,266,250
29369,278,275,272,3252,285,271,268,252
29370,278,275,271,3218,287,271,267,253
29371,278,274,270,3182,286,272,267,252
29372,277,274,269,3166,288,271,267,251
29373,278,274,272,3150,303,271,265,250
29374,277,273,270,3148,417,270,265,250
29375,277,273,270,3164,643,271,267,251
29376,276,273,268,3184,562,270,266,251
29377,277,273,269,3164,482,270,266,251
29378,276,272,266,2781,435,270,267,252
29379,276,273,267,2136,384,270,267,251
29380,277,272,265,1772,350,271,266,252
29381,277,273,265,1861,335,272,266,251
29382,277,273,264,2066,325,271,266,251
29383,278,272,265,2270,312,269,265,252
29384,280,271,267,2412,306,269,267,252
29385,280,274,266,2569,302,269,267,252
29386,282,274,266,2696,298,271,267,252
29387,281,273,266,2728,297,269,266,252
29388,281,274,267,2706,291,269,267,254
29389,282,274,265,2678,280,270,265,253
29390,283,274,266,2622,276,271,267,253
29391,285,275,267,1628,276,271,268,254
29392,288,276,266,291,275,271,267,257
29393,296,277,267,262,276,272,268,260
29394,331,280,268,260,277,273,269,266
