row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
18380,280,279,284,2365,362,273,266,252
18381,281,279,288,2660,652,272,265,251
18382,281,279,292,2861,1220,272,265,251
18383,281,277,298,3068,1524,273,267,252
18384,280,277,301,3230,1562,273,265,252
18385,280,278,303,3326,1576,272,267,252
18386,280,278,300,3345,1554,273,266,252
18387,281,278,296,3300,1519,271,265,252
18388,281,278,289,3168,1460,272,265,251
18389,280,277,281,2908,1466,272,266,250
18390,280,278,277,2690,1482,273,267,251
18391,280,278,275,2524,1506,273,266,253
18392,280,279,274,2273,1528,272,266,252
18393,279,279,273,1802,1615,273,268,251
18394,279,277,271,1225,1903,273,266,252
18395,278,278,273,693,2296,273,266,252
18396,279,277,274,372,2689,273,267,252
18397,278,277,272,335,3072,273,264,251
18398,279,276,273,306,3232,275,266,251
18399,279,278,271,295,3238,275,265,252
18400,280,278,273,288,3260,277,266,251
18401,279,277,272,283,3285,279,266,253
18402,279,278,273,282,3325,285,266,252
18403,280,277,272,281,3396,298,266,253
18404,280,278,272,281,3452,322,266,250
18405,279,276,270,280,3456,494,266,251
18406,279,276,269,281,3436,628,266,250
18407,279,276,270,277,3420,832,266,251
18408,280,277,270,274,3428,1473,265,251
18409,279,278,270,270,3429,2234,265,251
18410,280,278,272,271,3333,2340,265,252
18411,279,276,271,270,3070,2254,264,252
18412,278,277,270,270,2842,2245,266,252
18413,280,277,269,269,2768,2172,265,251
18414,278,277,270,268,2824,2008,266,252
18415,278,278,270,269,2916,1926,265,251
18416,279,277,271,268,2984,1839,265,253
18417,281,278,271,268,2857,1749,266,251
18418,279,278,271,268,2394,1564,266,252
18419,282,278,272,269,1856,1217,266,252
18420,282,278,272,268,1728,408,267,252
18421,282,279,272,268,1414,298,267,252
18422,284,279,272,269,392,279,265,252
