row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
47989,4095,4095,4095,4095,4095,4095,4095,3900
47990,4095,4095,4095,4095,4095,4095,4088,307
47991,3924,4095,4095,4095,4032,3565,3692,264
47992,2960,3960,3700,4052,1994,671,1668,271
47993,1409,2735,1588,2888,297,462,1067,264
47994,310,769,283,291,302,454,1733,264
47995,285,293,267,263,286,316,853,269
47996,284,277,269,260,285,314,462,262
47997,282,277,305,271,285,309,748,265
47998,284,278,2121,935,293,308,502,266
47999,284,278,3217,3060,305,292,351,265
48000,283,286,3340,3382,1799,296,358,264
48001,282,294,3354,3404,3320,293,322,262
48002,282,308,3093,3336,3452,297,315,262
48003,283,326,2528,2548,3476,378,305,260
48004,283,328,1724,913,3458,1234,311,261
48005,282,317,905,296,3166,1286,294,260
48006,283,313,382,271,2226,1500,293,259
48007,284,306,363,264,1665,1729,288,258
48008,284,302,436,261,1401,2110,284,258
48009,283,296,644,262,534,3204,281,258
48010,283,292,818,262,291,3396,280,257
48011,283,289,1005,262,286,3340,276,256
48012,283,287,1217,264,281,3152,277,256
48013,284,285,1367,262,278,3004,280,254
48014,284,283,1546,262,277,2862,276,254
48015,284,282,1694,261,277,2742,276,253
48016,284,280,1833,261,276,2564,276,253
48017,283,281,2028,264,277,2276,272,253
48018,284,278,2264,264,276,2104,273,254
48019,282,277,2424,267,276,1939,274,253
48020,283,277,2420,276,277,1763,276,252
48021,283,276,2284,285,275,1646,274,253
48022,282,276,2148,298,277,1428,274,253
48023,283,277,1901,334,277,1276,276,254
48024,283,276,1297,1160,277,1262,276,254
48025,284,276,442,2280,277,1954,281,254
48026,285,275,312,2952,279,2991,279,254
48027,285,274,301,3252,285,3282,276,253
48028,283,276,288,3224,300,3376,273,254
48029,285,275,278,3084,333,3400,270,254
48030,283,276,270,2868,1686,3352,272,255
48031,283,275,271,2108,3378,3124,270,254
48032,283,275,269,1068,3550,2676,269,253
48033,284,276,269,499,3502,1341,270,253
48034,285,274,268,358,3310,312,270,251
48035,284,276,269,302,1158,277,269,253
48036,285,276,268,277,284,269,267,253
48037,288,278,269,268,277,271,268,252
48038,288,275,266,262,277,269,266,252
