row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
17610,4004,4095,4095,4095,4095,4095,4095,3900
17611,3724,4095,4095,4095,4095,4095,4095,3260
17612,3180,4095,4095,4095,4095,4024,4078,1806
17613,2296,4010,4052,4095,3985,3340,3924,296
17614,892,3176,3460,4046,3028,724,2472,256
17615,305,1780,1279,3476,324,287,301,252
17616,282,340,286,1044,298,289,283,252
17617,274,285,267,277,292,287,277,251
17618,274,274,264,260,290,284,281,251
17619,272,272,265,261,294,283,276,252
17620,273,272,265,262,348,282,277,251
17621,273,271,268,286,1956,289,277,251
17622,272,273,271,1588,2836,287,281,252
17623,272,270,284,2988,2776,292,284,251
17624,271,270,310,2580,1256,294,283,253
17625,272,270,364,792,370,306,281,253
17626,270,270,869,284,309,344,280,251
17627,270,270,1190,268,293,608,287,250
17628,269,270,1258,262,290,1208,286,253
17629,270,269,1215,261,287,1636,289,252
17630,269,270,856,259,292,1930,297,253
17631,269,269,606,260,290,2228,294,254
17632,271,272,371,260,291,2568,300,253
17633,269,270,372,260,298,2796,305,253
17634,269,270,461,261,297,2740,299,254
17635,270,271,608,262,304,2892,299,253
17636,268,270,673,263,323,2964,306,255
17637,269,270,629,262,315,2856,313,254
17638,268,270,713,263,326,2766,320,254
17639,269,269,692,264,327,2831,325,256
17640,268,269,657,266,342,2895,317,255
17641,268,271,666,265,335,2744,321,255
17642,268,271,838,268,375,2804,334,257
17643,269,271,887,268,361,2718,314,255
17644,268,272,911,269,428,2893,346,256
17645,270,270,821,270,525,2916,369,256
17646,268,270,777,268,458,2882,345,257
17647,270,269,973,269,452,2976,350,257
17648,269,270,987,270,459,3012,354,256
17649,268,269,1005,269,656,3092,359,257
17650,267,272,960,270,727,3136,376,256
17651,269,270,935,270,521,3085,360,258
17652,269,269,616,269,863,2892,498,257
17653,269,270,752,269,685,2493,347,255
17654,267,269,1364,270,926,2042,433,257
17655,268,268,1833,272,931,1266,335,257
17656,270,268,1220,275,2248,831,365,256
17657,268,268,313,302,3608,605,334,256
17658,271,267,274,3229,2484,687,352,255
17659,276,270,273,1669,715,403,328,256
17660,384,270,272,274,565,454,319,256
17661,3630,332,297,274,488,473,350,272
17662,4095,3951,4016,1970,4028,4076,3301,3813
