row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
41765,3748,4095,4095,4095,4095,4094,4095,3576
41766,2796,4060,4078,4095,4044,3740,4040,1311
41767,1396,3544,3606,4052,3208,1823,3306,267
41768,313,1931,1732,3530,744,293,344,252
41769,281,367,301,1381,282,271,270,251
41770,274,290,272,288,277,270,267,250
41771,274,276,266,263,281,270,265,251
41772,274,274,267,261,308,272,265,250
41773,275,273,267,267,1849,273,265,250
41774,273,274,268,289,2692,282,264,251
41775,273,273,273,833,1549,303,265,251
41776,272,273,283,2354,317,411,264,249
41777,274,273,299,2140,285,1310,264,249
41778,273,273,329,1243,278,1924,266,249
41779,272,273,531,374,278,2357,265,251
41780,274,273,1128,302,275,2636,265,250
41781,274,273,1697,281,275,2676,265,250
41782,273,273,2182,272,275,2583,264,251
41783,274,273,2494,269,274,2456,265,250
41784,273,273,2660,265,273,2342,264,249
41785,273,273,2728,264,273,2245,264,252
41786,274,272,2700,262,275,2184,265,250
41787,273,273,2636,261,274,2178,265,250
41788,273,272,2516,261,274,2159,266,249
41789,273,272,2415,260,276,2080,265,249
41790,273,273,2361,260,276,2122,267,251
41791,273,274,2364,260,275,2088,266,249
41792,272,273,2370,260,275,2080,266,251
41793,273,273,2360,260,277,2106,266,249
41794,274,274,2356,261,275,2090,266,249
41795,274,273,2379,260,277,2062,267,249
41796,274,272,2424,260,275,2137,266,250
41797,273,273,2450,260,275,2192,267,250
41798,273,273,2501,261,275,2293,267,249
41799,273,273,2556,260,276,2432,266,250
41800,274,275,2599,260,277,2572,265,250
41801,273,273,2644,260,276,2753,267,249
41802,272,272,2668,261,275,2912,265,250
41803,273,272,2678,262,276,3016,266,250
41804,273,272,2612,262,276,2936,265,251
41805,273,272,2426,262,278,2450,264,250
41806,273,271,2085,263,280,1508,264,249
41807,273,271,1461,268,291,361,266,250
41808,273,270,384,280,725,282,265,251
41809,274,271,286,363,3192,271,266,250
41810,276,272,267,2424,1996,271,265,250
41811,298,272,265,483,282,271,265,250
41812,1641,284,266,265,282,273,267,253
41813,3887,1026,323,263,307,300,268,275
41814,4095,3780,3752,375,3740,3608,423,2880
