row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
7189,283,285,2798,329,276,269,269,254
7190,283,285,3396,2314,278,269,268,255
7191,283,286,3420,2982,282,270,268,253
7192,283,292,3436,3311,298,269,267,252
7193,283,303,3439,3405,392,270,267,252
7194,283,329,3438,3439,2944,274,265,252
7195,283,376,3408,3444,3352,279,268,252
7196,284,715,3108,3360,3460,291,267,252
7197,285,1150,2520,3060,3480,415,267,253
7198,285,1686,1497,2548,3468,994,266,252
7199,288,2250,360,458,3462,1070,266,252
7200,289,2804,321,278,3364,2024,268,253
7201,290,3188,317,267,2802,2942,268,251
7202,289,3192,316,264,2036,2975,267,252
7203,287,2917,317,263,968,3022,268,251
7204,286,2500,320,264,326,3096,268,252
7205,285,2017,319,262,319,3296,267,252
7206,284,1950,321,264,326,3422,269,251
7207,284,1900,388,265,323,3428,268,251
7208,285,1428,1238,264,287,3432,274,252
7209,285,928,1292,265,284,3429,277,252
7210,284,676,1304,264,284,3432,276,251
7211,285,709,1264,265,284,3420,276,251
7212,287,747,1502,263,286,3398,273,251
7213,287,805,2278,269,287,3381,269,249
7214,287,781,3242,286,304,3390,268,250
7215,286,347,3432,444,893,3428,270,251
7216,287,302,3268,2652,2096,3456,271,253
7217,285,285,2762,3500,3478,3480,271,251
7218,286,282,1664,3500,3548,3472,271,252
7219,285,281,331,3416,3545,3476,270,253
7220,287,281,281,2789,3508,3390,272,252
7221,286,281,271,355,2753,2608,269,251
7222,290,280,271,274,313,306,270,253
7223,317,280,271,267,277,271,270,253
7224,1784,292,272,266,277,270,268,253
7225,3676,856,294,266,278,273,269,253
7226,4094,2892,1688,280,329,294,269,258
7227,4095,4057,3956,1534,3648,3076,293,336
7228,4095,4095,4095,3932,4095,4095,3532,3937
