row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
47622,3972,4095,4095,4095,4095,4095,4095,4060
47623,3448,4095,4095,4095,4095,4064,4095,3821
47624,2579,3940,3998,4095,3983,3752,4076,2526
47625,1650,3368,3508,4056,3424,2696,3904,307
47626,582,2342,2344,3692,1810,497,2144,255
47627,308,1000,578,2388,309,278,287,253
47628,291,326,294,618,281,272,276,254
47629,288,289,276,288,278,272,272,253
47630,286,282,272,270,283,271,274,254
47631,286,281,277,273,565,273,273,253
47632,285,280,286,317,3228,280,271,253
47633,285,279,306,2180,3488,292,273,253
47634,285,280,409,3356,3516,345,273,253
47635,286,279,1373,3480,3552,2988,273,253
47636,286,280,2598,3524,3544,3476,280,252
47637,285,278,3224,3536,3225,3458,324,254
47638,284,280,3460,3548,1006,3428,1754,253
47639,284,288,3496,3528,300,3392,2632,255
47640,285,299,3513,3500,281,3402,3332,256
47641,286,309,3528,3389,278,3225,3430,257
47642,286,312,3532,3129,277,2388,3439,258
47643,284,312,3526,2148,276,1439,3452,273
47644,286,326,3518,1178,276,322,3488,287
47645,285,389,3488,807,276,313,3506,813
47646,285,827,3369,341,276,313,3518,1892
47647,286,1256,3076,289,277,313,3522,1853
47648,285,1333,2818,272,277,309,3524,1816
47649,288,1362,2896,268,277,288,3508,1758
47650,285,1392,3230,269,275,274,3496,1732
47651,287,1322,3452,277,276,273,3465,1764
47652,285,1060,3502,290,276,271,3432,1722
47653,286,686,3504,334,274,270,3400,1644
47654,286,368,3508,624,276,270,3400,1540
47655,285,332,3512,910,277,271,3412,1364
47656,284,335,3508,2128,278,274,3442,1224
47657,285,323,3502,3188,280,277,3464,1212
47658,284,301,3500,3452,404,281,3500,1056
47659,285,285,3486,3488,3348,332,3520,820
47660,284,280,3252,3516,3508,3295,3528,686
47661,284,278,2254,3508,3561,3530,3502,454
47662,282,276,681,3500,3584,3536,3496,397
47663,282,276,295,3376,3580,3526,3494,292
47664,284,274,271,2196,3536,3486,3439,256
47665,283,275,266,458,3422,3272,3261,251
47666,282,275,266,286,880,344,2162,252
47667,284,276,266,266,278,272,273,251
47668,285,276,266,260,276,270,269,253
47669,305,276,268,260,278,270,269,253
47670,1006,285,272,260,285,277,270,268
47671,3269,817,423,269,2214,1660,307,3064
47672,4095,3596,3814,1807,4092,4095,3832,4095
