row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
62190,3740,4095,4095,4095,4095,4095,4095,4084
62191,2708,4095,4095,4095,4095,4095,4095,3960
62192,1008,3914,4076,4095,4095,4092,4095,3165
62193,297,2684,3684,4092,3986,3844,4008,300
62194,277,476,635,3823,3104,3018,2962,259
62195,272,281,279,504,2724,2796,1231,257
62196,271,272,275,296,2552,2656,1034,258
62197,272,271,274,289,2508,2525,986,257
62198,270,269,271,288,2914,2424,859,256
62199,269,270,272,288,3764,2413,780,255
62200,269,269,273,361,3906,2700,690,255
62201,270,268,274,2793,3908,2860,587,256
62202,270,269,285,3404,3858,3066,460,254
62203,269,268,316,3496,3484,3468,404,254
62204,270,267,581,3465,2226,3656,381,255
62205,268,269,1396,3140,1555,3648,361,255
62206,269,269,2065,1178,1251,3484,345,256
62207,268,269,2586,294,1152,3081,337,255
62208,270,270,2776,277,1001,2692,332,255
62209,270,269,2602,273,966,2380,330,256
62210,270,270,2087,272,846,2058,328,256
62211,269,269,1571,268,767,1800,322,255
62212,269,270,1164,270,627,1501,317,256
62213,270,270,1889,268,516,1334,314,255
62214,270,270,1700,270,427,1191,312,255
62215,269,270,1535,268,396,1156,309,256
62216,268,269,416,268,388,1158,305,254
62217,269,269,1369,266,368,1156,302,254
62218,268,270,1651,268,363,1184,300,255
62219,269,270,1341,265,349,1098,297,255
62220,269,271,1339,266,340,1117,295,253
62221,269,269,1435,264,340,1110,294,253
62222,269,271,1322,265,331,1145,292,253
62223,269,270,1320,266,334,1148,292,254
62224,269,271,1513,265,329,1186,289,253
62225,269,271,1309,265,320,1130,288,253
62226,269,272,1301,264,316,1231,285,252
62227,269,272,1300,264,315,1384,286,252
62228,269,275,1300,265,313,1558,287,252
62229,269,272,1798,263,310,1814,282,252
62230,269,275,1298,263,308,2170,284,250
62231,270,272,1305,261,308,2634,282,251
62232,268,272,1324,263,304,3085,281,252
62233,269,272,1520,264,304,3088,280,251
62234,269,269,1890,263,309,2340,279,250
62235,270,268,3012,262,1253,852,277,250
62236,268,268,2628,291,3588,294,277,250
62237,268,269,944,3140,3508,288,276,251
62238,271,270,281,3288,1930,285,276,250
62239,275,268,269,1717,301,287,276,250
62240,362,271,269,265,300,290,276,252
62241,3652,324,285,265,316,309,279,272
62242,4095,3912,3970,488,3949,4010,1693,3616
