row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
21397,285,280,2656,596,2890,271,269,253
21398,286,289,3362,3087,3268,282,267,252
21399,287,317,3449,3396,3426,305,267,252
21400,288,694,3464,3428,3468,320,269,253
21401,288,1700,3192,3416,3484,335,267,252
21402,290,2266,1908,3140,3484,1060,270,253
21403,290,2356,340,2276,3471,2152,268,254
21404,293,2386,285,804,3454,2300,266,253
21405,296,2644,275,300,3396,2824,266,254
21406,300,2964,275,277,2960,3284,267,253
21407,298,3165,274,268,1489,3386,271,252
21408,297,3204,275,264,321,3388,280,253
21409,294,3176,277,265,290,3200,420,253
21410,295,3154,281,265,278,2644,1808,256
21411,294,3132,293,265,277,1484,3144,267
21412,295,3108,314,266,277,320,3324,272
21413,293,3101,340,266,277,283,3373,272
21414,292,2918,350,266,276,277,3364,274
21415,289,2129,964,268,277,276,3332,479
21416,290,838,2520,272,277,272,3326,748
21417,288,314,3264,290,279,272,3114,569
21418,288,294,3409,1277,305,272,2511,460
21419,285,287,3272,3304,1507,277,2576,359
21420,288,284,2246,3502,3048,303,3132,306
21421,288,283,365,3382,3494,2648,3336,260
21422,289,283,284,2444,3384,3506,3302,255
21423,288,282,274,438,2940,3484,2977,251
21424,290,283,276,281,1818,3008,970,251
21425,291,285,277,271,324,321,268,251
21426,303,286,274,269,280,272,267,251
21427,1560,301,280,271,281,274,267,253
21428,3839,1521,362,277,315,358,269,262
21429,4095,3704,3301,1032,3514,3930,1413,2856
21430,4095,4095,4095,3832,4095,4095,4095,4095
