row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
6672,281,288,3148,1976,308,291,288,254
6673,282,308,3390,3132,354,302,296,253
6674,283,335,3472,3404,1773,290,288,254
6675,284,370,3260,3476,2276,297,290,254
6676,286,667,2444,3460,2220,294,299,253
6677,286,1397,917,3396,2528,291,286,253
6678,292,2216,306,2958,3372,294,295,257
6679,300,2944,275,2141,3516,314,286,255
6680,308,3264,269,296,3480,333,299,256
6681,305,3292,267,264,3342,344,286,256
6682,302,2932,266,261,3246,2438,298,257
6683,298,2604,266,261,2250,2510,290,256
6684,298,2606,265,260,869,2942,290,258
6685,296,2712,265,260,293,3501,292,256
6686,293,2804,267,260,288,3492,297,258
6687,292,2888,267,260,284,3340,297,256
6688,289,2950,266,260,282,3168,320,258
6689,288,3010,265,260,280,2870,325,261
6690,286,3073,268,259,281,663,331,257
6691,284,3096,276,261,280,344,332,259
6692,284,2814,306,259,279,331,384,260
6693,282,2173,378,260,278,314,380,260
6694,283,781,1274,261,279,310,588,262
6695,281,322,2886,268,276,303,394,256
6696,283,298,3445,293,280,302,889,258
6697,284,287,3400,1038,283,413,953,259
6698,286,281,2724,2652,301,1960,1047,257
6699,291,279,613,3380,2972,3529,299,257
6700,297,280,287,2908,3588,3540,286,255
6701,304,283,273,1328,3560,3108,284,255
6702,330,289,276,295,2482,1313,276,255
6703,958,300,280,268,292,275,277,256
6704,2280,358,294,271,284,277,275,257
6705,3488,1670,669,281,328,304,276,303
6706,4056,3166,2798,636,2848,2924,448,3245
6707,4095,4040,4038,3166,4095,4095,4078,4095
