row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
28645,3588,4095,4095,4095,4095,4095,4095,3988
28646,2360,4052,4095,4095,4095,4078,4095,2532
28647,325,2788,3252,4052,3778,2947,3860,271
28648,277,352,314,3084,1768,1206,818,256
28649,272,276,266,281,368,383,326,253
28650,271,269,264,266,584,430,301,252
28651,272,268,266,266,380,338,307,253
28652,271,269,265,263,1761,305,290,252
28653,271,269,266,284,3442,317,297,252
28654,272,270,269,1543,3548,327,290,252
28655,271,270,278,3002,3592,685,282,253
28656,271,272,295,3308,3176,1374,283,253
28657,272,269,336,3224,940,2145,281,252
28658,273,271,816,2312,313,2804,281,251
28659,271,269,1529,488,296,3154,280,251
28660,269,270,2036,297,290,3236,277,249
28661,272,270,2372,276,289,3224,274,250
28662,271,270,2561,270,284,3038,275,251
28663,271,270,2716,265,283,2796,274,252
28664,272,271,2802,264,284,2516,273,251
28665,271,271,2852,261,282,2252,272,250
28666,272,270,2872,262,282,2024,271,251
28667,272,272,2888,261,281,1768,271,249
28668,272,271,2892,261,288,1580,273,250
28669,271,270,2880,262,378,1545,273,250
28670,272,270,2856,262,1700,1547,269,250
28671,271,269,2799,267,2320,1707,269,250
28672,272,271,2692,277,2329,1786,272,250
28673,272,270,2624,279,1742,1934,270,252
28674,271,272,2529,274,316,2258,270,250
28675,272,272,2454,264,279,2493,269,251
28676,272,271,2476,261,279,2733,267,250
28677,273,272,2488,259,278,3008,268,251
28678,271,273,2446,260,279,3128,268,251
28679,271,270,2500,260,280,3076,269,252
28680,273,271,2668,258,282,2786,269,252
28681,272,269,2798,259,285,2208,268,251
28682,270,271,2831,261,297,1436,266,250
28683,272,272,2554,266,415,545,268,249
28684,272,269,1956,279,2616,303,268,249
28685,271,270,966,632,3439,275,267,251
28686,271,271,305,3046,3358,272,268,250
28687,275,271,273,3144,2016,272,267,249
28688,301,271,264,1698,283,272,269,251
28689,1940,280,265,273,279,270,269,251
28690,3948,729,291,261,284,274,270,253
28691,4095,3852,3496,291,2158,1332,278,287
28692,4095,4095,4095,3624,4078,4078,2528,3588
