row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
8979,286,324,3282,2478,2840,272,264,252
8980,288,869,3482,3402,3348,274,266,251
8981,292,2016,3480,3461,3386,276,266,251
8982,291,1800,3480,3476,3400,279,266,251
8983,297,2646,3508,3496,3476,298,267,250
8984,306,3136,3503,3502,3509,337,266,250
8985,311,3328,3504,3496,3532,1348,266,251
8986,310,3424,3512,3494,3548,2261,266,250
8987,309,3480,3520,3504,3553,2906,268,252
8988,307,3492,3484,3501,3544,3372,266,250
8989,306,3488,3204,3509,3556,3396,267,253
8990,305,3480,2466,3512,3558,3406,267,251
8991,300,3460,1518,3496,3456,3414,266,250
8992,296,3416,1400,3436,2958,3436,265,250
8993,297,3392,1550,3374,2616,3448,265,251
8994,294,3356,1573,3327,2468,3452,267,250
8995,293,3310,2114,3196,2314,3464,266,251
8996,291,3278,2754,2488,2172,3436,265,252
8997,289,3232,2734,1850,2056,3444,267,252
8998,289,3204,2090,284,1988,3460,266,251
8999,289,3170,2028,267,1902,3468,268,251
9000,287,3016,2222,268,1896,3476,268,250
9001,286,2456,2764,278,1912,3468,268,251
9002,286,1525,3300,309,1985,3452,268,251
9003,283,630,3468,578,2620,3448,267,252
9004,285,358,3472,1685,3476,3440,266,250
9005,286,352,3480,2939,3532,3345,267,251
9006,285,320,3488,3484,3528,2942,268,250
9007,285,299,3481,3516,3540,1733,266,252
9008,286,289,3384,3506,3502,325,267,252
9009,285,284,3124,3485,3334,282,266,252
9010,285,281,2380,3444,2208,274,266,251
9011,285,281,868,3064,364,271,265,253
9012,285,281,299,1326,287,271,264,251
9013,286,281,276,300,278,270,265,252
9014,289,280,273,271,279,270,265,252
9015,327,283,274,267,279,273,267,257
9016,2048,320,296,271,307,324,273,387
9017,3888,2058,1822,319,2639,3200,1694,3954
9018,4095,3708,3736,2136,4047,4095,4056,4095
9019,4095,4095,4095,3924,4095,4095,4095,4095
