row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
38048,3964,4095,4095,4095,4095,4095,4095,4092
38049,3628,4095,4095,4095,4095,4095,4095,3996
38050,2712,4076,4084,4095,4095,4064,4095,3640
38051,1533,3928,3992,4095,3998,3800,4068,1886
38052,330,2652,2748,3976,3204,2190,3724,279
38053,283,841,648,3164,605,298,1132,254
38054,276,305,295,1744,290,275,280,253
38055,275,279,270,300,276,272,272,252
38056,273,271,264,265,279,275,271,252
38057,272,272,264,261,292,292,270,251
38058,271,271,264,260,1647,1402,269,253
38059,272,272,264,261,3288,3106,270,250
38060,272,270,265,264,3469,3400,270,253
38061,271,271,265,268,3468,3327,271,253
38062,272,270,264,285,2644,2625,278,251
38063,273,271,266,330,340,1100,293,251
38064,273,271,268,1392,283,309,321,253
38065,272,271,269,2376,279,285,463,252
38066,273,272,272,2756,277,277,943,254
38067,273,271,274,2860,277,274,1475,253
38068,273,271,282,2640,275,274,1798,252
38069,273,269,288,2304,277,273,1901,251
38070,272,270,297,1751,279,271,2122,251
38071,272,272,308,1289,277,273,2408,251
38072,271,270,322,878,278,274,2534,250
38073,271,271,344,549,278,272,2628,250
38074,270,270,384,367,277,272,2713,250
38075,271,270,553,333,277,272,2681,251
38076,270,270,764,313,277,272,2770,250
38077,272,269,1020,304,276,272,2800,250
38078,271,270,1153,297,277,273,2761,251
38079,271,269,1308,292,276,274,2712,251
38080,272,270,1414,287,277,273,2648,250
38081,272,270,1528,284,276,271,2588,250
38082,270,270,1568,281,276,273,2544,250
38083,271,271,1601,280,277,274,2430,251
38084,272,271,1652,280,277,274,2316,251
38085,272,270,1673,276,277,274,2146,250
38086,271,271,1665,278,277,273,1966,250
38087,272,271,1621,278,278,274,1686,250
38088,272,270,1558,277,278,277,1283,250
38089,271,271,1431,279,278,279,762,252
38090,271,270,1295,280,278,287,354,250
38091,271,271,1088,283,280,304,303,250
38092,271,269,780,289,278,438,284,250
38093,272,268,394,303,280,2172,276,251
38094,270,268,316,373,283,3238,274,251
38095,271,268,290,1664,316,3293,274,252
38096,272,269,275,2944,3400,2696,272,252
38097,272,270,267,3117,3544,751,271,251
38098,274,270,265,2452,3409,283,276,251
38099,287,270,264,355,996,278,276,251
38100,682,273,266,264,289,278,275,252
38101,3716,324,277,263,297,284,277,253
38102,4095,3417,2796,274,1529,548,284,268
38103,4095,4095,4095,3376,4060,4064,1888,3232
