row,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
20349,293,1391,2940,392,278,272,267,252
20350,296,2232,3468,1546,280,270,266,253
20351,293,2676,3535,2330,283,271,268,252
20352,294,2916,3544,2914,289,271,268,251
20353,294,2964,3564,3208,300,272,268,253
20354,294,2932,3560,3416,346,271,267,253
20355,293,2892,3567,3500,1005,273,267,251
20356,292,2837,3567,3536,1956,274,269,252
20357,293,2793,3564,3556,2863,273,268,253
20358,291,2744,3521,3556,3378,276,268,252
20359,294,2700,3308,3544,3444,287,268,251
20360,296,2658,2545,3404,3476,336,269,253
20361,298,2670,1372,2974,3496,1453,269,252
20362,302,2764,346,2360,3492,1942,269,251
20363,304,2917,293,1324,3407,2200,268,251
20364,306,3104,282,393,3215,2656,269,251
20365,305,3210,281,305,2876,3113,269,253
20366,302,3280,279,283,2373,3400,269,251
20367,301,3272,280,275,1624,3476,271,253
20368,299,3245,281,271,721,3490,277,252
20369,297,3208,282,269,359,3500,284,252
20370,296,3164,284,269,333,3503,347,252
20371,292,3132,290,268,318,3484,1240,253
20372,293,3102,301,269,294,3326,1315,254
20373,293,3094,322,269,281,2944,1288,255
20374,292,2956,361,268,279,2248,1316,256
20375,291,2543,792,268,277,897,1985,256
20376,289,2120,1817,269,276,314,3184,254
20377,289,1630,2920,284,276,283,3188,254
20378,287,1059,3461,372,280,284,3140,256
20379,288,475,3508,1753,289,288,3090,255
20380,287,328,3400,2801,329,306,3093,255
20381,287,300,3108,3342,2481,1416,3000,255
20382,288,284,2319,3506,3502,3164,2904,254
20383,287,282,1096,3508,3532,3520,1921,253
20384,287,280,312,3412,3528,3508,320,255
20385,288,283,283,2740,3418,3304,296,256
20386,288,282,276,320,1234,392,270,256
20387,288,282,272,273,278,270,269,254
20388,305,282,274,269,278,270,271,256
20389,1669,306,284,269,284,277,273,260
20390,3944,2044,1548,302,1902,2222,318,3488
20391,4095,3960,3928,2424,4084,4095,4064,4095
